Platform, Instrument, Paramenter, Units, Date, Value, QC value 
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 01:00:00, 37.569, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 02:00:00, 37.569, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 03:00:00, 37.569, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 04:00:00, 37.565, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 05:00:00, 37.56, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 06:00:00, 37.557, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 07:00:00, 37.553, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 08:00:00, 37.552, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 09:00:00, 37.552, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 10:00:00, 37.554, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 11:00:00, 37.546, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 12:00:00, 37.544, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 01:00:00, 37.543, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 02:00:00, 37.543, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 03:00:00, 37.534, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 04:00:00, 37.534, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 05:00:00, 37.535, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 06:00:00, 37.537, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 07:00:00, 37.536, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 08:00:00, 37.538, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 09:00:00, 37.539, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 10:00:00, 37.541, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-08 11:00:00, 37.546, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 12:00:00, 37.551, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 01:00:00, 37.553, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 02:00:00, 37.553, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 03:00:00, 37.552, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 04:00:00, 37.556, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 05:00:00, 37.557, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 06:00:00, 37.561, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 07:00:00, 37.567, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 08:00:00, 37.57, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 09:00:00, 37.573, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 10:00:00, 37.578, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 11:00:00, 37.583, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 12:00:00, 37.536, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 01:00:00, 37.492, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 02:00:00, 37.461, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 03:00:00, 37.436, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 04:00:00, 37.429, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 05:00:00, 37.426, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 06:00:00, 37.424, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 07:00:00, 37.423, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 08:00:00, 37.422, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 09:00:00, 37.426, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 10:00:00, 37.439, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-09 11:00:00, 37.449, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 12:00:00, 37.446, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 01:00:00, 37.442, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 02:00:00, 37.437, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 03:00:00, 37.435, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 04:00:00, 37.435, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 05:00:00, 37.431, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 06:00:00, 37.424, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 07:00:00, 37.392, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 08:00:00, 37.414, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 09:00:00, 37.424, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 10:00:00, 37.454, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 11:00:00, 37.456, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 12:00:00, 37.445, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 01:00:00, 37.443, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 02:00:00, 37.434, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 03:00:00, 37.439, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 04:00:00, 37.441, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 05:00:00, 37.441, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 06:00:00, 37.441, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 07:00:00, 37.443, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 08:00:00, 37.445, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 09:00:00, 37.446, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 10:00:00, 37.446, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-10 11:00:00, 37.447, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 12:00:00, 37.448, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 01:00:00, 37.448, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 02:00:00, 37.449, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 03:00:00, 37.45, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 04:00:00, 37.451, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 05:00:00, 37.451, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 06:00:00, 37.451, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 07:00:00, 37.451, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 08:00:00, 37.452, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 09:00:00, 37.453, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 10:00:00, 37.454, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 11:00:00, 37.455, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 12:00:00, 37.456, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 01:00:00, 37.457, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 02:00:00, 37.459, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 03:00:00, 37.461, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 04:00:00, 37.461, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 05:00:00, 37.461, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 06:00:00, 37.462, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 07:00:00, 37.463, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 08:00:00, 37.467, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 09:00:00, 37.468, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 10:00:00, 37.471, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-11 11:00:00, 37.466, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-12 12:00:00, 37.474, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-12 01:00:00, 37.471, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-12 02:00:00, 37.475, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-12 03:00:00, 37.476, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-12 04:00:00, 37.476, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-12 05:00:00, 37.354, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-12 06:00:00, 37.476, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-12 07:00:00, 37.475, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-12 08:00:00, 37.483, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-12 09:00:00, 37.483, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-12 10:00:00, 37.463, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-12 11:00:00, 37.464, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-12 12:00:00, 37.466, 1.0
Buoy_CanalDeIbiza, SCB-SBE37006, sea_water_salinity, psu, 2016-01-12 01:00:00, 37.465, 1.0
